year,state_name,yield_per_acre,commodity,avg_temp,max_temp,min_temp,total_precip,total_gdd,avg_humidity,DSCI,avg_dsci,drought_category,D0,D1,D2,D3,D4,None,price_index,supply_risk_score,yield_zscore,temp_stress,precip_deficit
2025,MICHIGAN,91.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,1.1178005481581004,0,0
2025,MICHIGAN,89.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,1.0258629298200912,0,0
2025,MICHIGAN,88.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.9798941206510865,0,0
2025,MICHIGAN,87.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.9339253114820818,0,0
2025,MINNESOTA,199.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.8136571018013118,0,0
2025,MINNESOTA,202.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.9180776774234672,0,0
2025,MINNESOTA,199.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.8136571018013118,0,0
2025,MINNESOTA,53.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.5127223650250545,0,0
2025,MINNESOTA,53.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.5127223650250545,0,0
2025,MINNESOTA,53.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.5127223650250545,0,0
2025,MINNESOTA,69.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.10648674643999877,0,0
2025,MINNESOTA,69.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.10648674643999877,0,0
2025,MINNESOTA,68.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.06051793727099415,0,0
2025,MINNESOTA,69.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.10648674643999877,0,0
2025,MISSISSIPPI,179.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.11751993098694195,0,0
2025,MISSISSIPPI,186.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.3611679407719714,0,0
2025,MISSISSIPPI,179.0,CORN,,,,,,,,0.0,,,,,,,,100,50,0.11751993098694195,0,0
2025,MISSISSIPPI,55.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.7132025706753006,0,0
2025,MISSISSIPPI,57.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.9136827763255467,0,0
2025,MISSISSIPPI,55.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,0.7132025706753006,0,0
2025,MISSISSIPPI,60.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.3072325360810428,0,0
